"osm_id","lat","long"
"4304443295","31.417201799999997","34.3364665"
"4550544990","31.350087","34.2902727"
"4317900894","31.383511900000002","34.3299224"
"4317900992","31.3826304","34.336196799999996"
"4317900993","31.383205100000005","34.3342834"
"4317900994","31.384186199999995","34.332859899999995"
"4317900995","31.3900233","34.3342376"
"4317900996","31.383325699999997","34.332399200000005"
"4317900997","31.377246500000002","34.325280299999996"
"4317901192","31.3824442","34.3353867"
"4317901193","31.3856081","34.339672"
"4304450094","31.4120924","34.34141629999999"
"4304450190","31.413223499999997","34.342897799999996"
"4304451299","31.418201","34.3354857"
"4304451391","31.4154338","34.345630299999996"
"4304451393","31.413350899999998","34.340194"
"4304451394","31.4141374","34.3394714"
"4304451395","31.4196566","34.334028700000005"
"4304451396","31.4200485","34.3403588"
"4304451397","31.4184119","34.341225"
"4317904292","31.386711","34.330633899999995"
"4317904293","31.3868783","34.332187100000006"
"4317904294","31.383201399999997","34.3323346"
"4317904295","31.382457300000002","34.3305443"
"4317904296","31.3797066","34.3320143"
"6036134486","31.518298699999995","34.4285237"
"4304496690","31.422964500000003","34.3358328"
"4304496691","31.423819","34.3367122"
"6320820686","31.524295000000002","34.450277"
"4304499189","31.422176500000003","34.33496160000001"
"4304499289","31.422515399999998","34.3353416"
"4304499389","31.424208","34.337134000000006"
"4304499390","31.4227936","34.341029600000006"
"4304499391","31.422519199999996","34.340491799999995"
"4317910590","31.3811331","34.3350321"
"4874483821","31.526617600000005","34.4601763"
"5358624421","31.5149728","34.4525025"
"6320823387","31.5278544","34.437371899999995"
"6320823489","31.5223738","34.4700257"
"4317927689","31.3869814","34.3311097"
"4317927690","31.3856402","34.3301624"
"4230226699","31.5230028","34.4382838"
"4594492389","31.539455","34.4650617"
"4346643689","31.5126211","34.4359017"
"5325914921","31.4208337","34.3840763"
"4550908693","31.518467699999995","34.4457481"
"4798132921","31.513406099999997","34.4430427"
"4729217994","31.5135542","34.452273299999995"
"5008572421","31.3466765","34.3019514"
"5008572621","31.3466213","34.3020243"
"4318184494","31.378938399999996","34.343296200000005"
"4318184495","31.3782478","34.3424725"
"4318184497","31.415949600000005","34.3657381"
"4318191898","31.384984000000003","34.3486754"
"4318191899","31.3801185","34.345662299999994"
"6036159187","31.5160587","34.4274158"
"6036159188","31.451613000000002","34.3638195"
"4318204691","31.3768266","34.3528864"
"4318204692","31.3760912","34.334793"
"4318204693","31.3753397","34.3363569"
"4318204694","31.3687201","34.3444159"
"4318204695","31.378342699999997","34.33778289999999"
"4318204696","31.370094399999996","34.3585804"
"4318204697","31.361138699999998","34.3531403"
"4318204698","31.357486699999995","34.3477196"
"4318204699","31.355653399999998","34.335921899999995"
"4318204700","31.35802","34.3352795"
"4318204701","31.3622545","34.3369723"
"4318204702","31.3623083","34.344646999999995"
"4318204703","31.361085","34.3435311"
"4318204705","31.372480100000004","34.354468700000005"
"4318204706","31.3728832","34.354039"
"4318204707","31.3714192","34.347763"
"4318205092","31.3795478","34.346037700000004"
"4318205093","31.38118","34.346231"
"4318205094","31.379963899999996","34.344564399999996"
"4318205095","31.379290299999997","34.343724200000004"
"4318205096","31.378000399999994","34.3422245"
"4318206006","31.3749567","34.353207"
"4318206007","31.370393300000003","34.348931"
"4318206491","31.3735103","34.3385201"
"4318206492","31.4156567","34.3653721"
"4511443392","31.535792800000003","34.5017963"
"4318214992","31.3878863","34.34606779999999"
"4318214993","31.3841517","34.3495396"
"4318215604","31.3565787","34.3428831"
"4511444991","31.535133899999998","34.5011285"
"4511444992","31.535012100000003","34.5009741"
"4318216293","31.379873699999997","34.349875700000005"
"4318216294","31.373397600000004","34.3556374"
"4318216295","31.3762386","34.345508200000005"
"4318216296","31.374854499999998","34.34382479999999"
"4318216297","31.372244300000002","34.3406536"
"4318216298","31.371406699999998","34.3393937"
"4318216299","31.3711472","34.3390846"
"4318216300","31.3630892","34.3334848"
"4318216301","31.361071799999998","34.3319775"
"4318216302","31.370189500000002","34.3575003"
"4318216303","31.356265999999998","34.3469115"
"4318216304","31.360752899999998","34.3336746"
"4318216305","31.3628316","34.334982600000004"
"4318216306","31.3628304","34.341213"
"4318216307","31.359900899999996","34.3435695"
"4318216308","31.360216499999996","34.349256"
"4318216309","31.3641857","34.3421388"
"4318216392","31.3819516","34.3522256"
"4318216393","31.3810347","34.3511576"
"4318216394","31.3801598","34.3502031"
"4318216395","31.376078200000002","34.354045"
"4318216396","31.3745941","34.3552444"
"4318216397","31.3714718","34.3419045"
"4318216398","31.382081","34.3500709"
"4318216399","31.380859499999996","34.352155100000004"
"4318216400","31.380115000000004","34.3528614"
"4318216401","31.371768300000003","34.3591562"
"4318216402","31.3719565","34.357109"
"4318216403","31.3712896","34.357955700000005"
"4318216404","31.3669187","34.3573191"
"4318216405","31.364183399999998","34.3513607"
"4318216406","31.363081","34.35285820000001"
"4318216407","31.360115000000004","34.352042499999996"
"4318216408","31.3573087","34.3355264"
"4318216409","31.360877399999996","34.333503"
"4318216410","31.3700247","34.347483700000005"
"4318216411","31.3701517","34.348698299999995"
"2614442496","31.5221114","34.445178999999996"
"4318221690","31.382407099999998","34.350766"
"4318221732","31.370832399999998","34.3400799"
"4318221734","31.3724522","34.3382369"
"4318221795","31.376996999999996","34.356316799999995"
"4318223791","31.3829304","34.35042670000001"
"4318224290","31.3814033","34.344468799999994"
"4318224291","31.4152352","34.3659775"
"4318224292","31.4154636","34.36622379999999"
"4318224389","31.383555100000002","34.3500768"
"4318224427","31.3784868","34.332328000000004"
"4318224489","31.378005600000005","34.347112200000005"
"4318224513","31.3710648","34.3409358"
"4318224515","31.371449","34.338035999999995"
"4318224516","31.377657199999998","34.3333397"
"4318224589","31.3820239","34.3470992"
"4318226492","31.359348699999998","34.351074600000004"
"4318226529","31.3797349","34.330412"
"5077270352","31.2795771","34.2551848"
"5077272623","31.2685572","34.2582678"
"4318240690","31.3749727","34.355000700000005"
"4318240691","31.3646899","34.3343366"
"4318240692","31.376440399999996","34.335333899999995"
"4318240693","31.3742814","34.3601956"
"4318240694","31.370781899999997","34.345231299999995"
"4318240695","31.371460600000002","34.344687799999996"
"4318240696","31.3690365","34.3499773"
"4318240697","31.3679868","34.354113500000004"
"4318240698","31.3726984","34.355027899999996"
"4318240699","31.373044","34.3512777"
"4318243790","31.360257399999995","34.3311838"
"4318243791","31.3599053","34.3308537"
"4318243792","31.3586833","34.3297615"
"4318243793","31.3696835","34.3434588"
"4318243794","31.3701158","34.3582354"
"4318243795","31.3713221","34.3566689"
"4318243796","31.360374","34.35231029999999"
"4318272490","31.3786392","34.3483882"
"4318272491","31.3714468","34.3418573"
"4318272492","31.368585600000003","34.3446547"
"4318272493","31.3679305","34.346359299999996"
"4318272494","31.3674414","34.347682"
"4318272495","31.366279300000002","34.344012899999996"
"4318272496","31.3719213","34.3451852"
"4318272497","31.3720909","34.3454476"
"4318272498","31.369453999999998","34.3470195"
"4318272499","31.3744452","34.3529916"
"4885767621","31.4221885","34.3846416"
"5423014922","31.5060975","34.449018599999995"
"4318274315","31.378077100000002","34.3440381"
"4318275713","31.369835700000003","34.3365211"
"4318276191","31.3742363","34.3431338"
"4318276192","31.3686764","34.348286200000004"
"4318279290","31.3661299","34.344841100000004"
"4318280389","31.379410800000002","34.3495119"
"4318280390","31.3803656","34.3390493"
"4318280391","31.3814462","34.3398236"
"4318280392","31.3868175","34.347069899999994"
"4318280393","31.3572658","34.349031"
"4318280394","31.3581413","34.348043200000006"
"4318280395","31.356756199999996","34.34811989999999"
"4318280398","31.3703567","34.350122799999994"
"4318280399","31.373486800000002","34.3534726"
"4318280400","31.372459499999998","34.3498294"
"4318280789","31.376780199999995","34.3459644"
"4318280790","31.3700315","34.3378083"
"4318280791","31.368624600000004","34.3364701"
"4318280792","31.366080800000002","34.351448"
"4318280793","31.384505199999996","34.341964700000005"
"4318280794","31.3730208","34.35970220000001"
"4318280795","31.353881400000002","34.338766"
"4318280797","31.3714501","34.354242799999994"
"4318280798","31.3718217","34.356016100000005"
"4318280799","31.3720363","34.34935720000001"
"4318280800","31.3719899","34.347033200000006"
"4318282889","31.367886300000002","34.335928"
"4318282890","31.370344699999997","34.3343468"
"4318282891","31.3829455","34.3406908"
"4318283589","31.359441399999998","34.3304533"
"4318283590","31.376495600000002","34.3573519"
"4318283591","31.3561152","34.3377409"
"4318283592","31.368310600000004","34.3538146"
"4318283593","31.3733576","34.34563729999999"
"4318284189","31.367338","34.348348"
"4318284190","31.377888899999995","34.3552571"
"4318284191","31.375901300000002","34.358606"
"4318284192","31.358045100000002","34.3504416"
"4318284193","31.358037100000004","34.3462708"
"4318284194","31.368125199999998","34.349368"
"4318284196","31.370820799999997","34.352275"
"4318284197","31.3701764","34.3529579"
"4318284198","31.369098699999995","34.3528259"
"4318284199","31.3711414","34.3532659"
"4318284200","31.370720799999997","34.35428710000001"
"4318284289","31.367289399999997","34.349634"
"4318284290","31.3837397","34.341236200000004"
"4318284389","31.366944","34.350631899999996"
"4318284789","31.388676899999997","34.349013899999996"
"4126744391","31.422292600000002","34.339957"
"4126744392","31.4223714","34.3390653"
"2614522390","31.502833199999998","34.4667179"
"6079702885","31.280095199999998","34.2565598"
"4318287789","31.362056899999995","34.331892100000005"
"2614524950","31.502563300000002","34.466304799999996"
"4318290824","31.377986199999995","34.334707200000004"
"4318290994","31.3694858","34.33603"
"4318291497","31.3754213","34.3454527"
"4318291609","31.375868800000003","34.340939399999996"
"4318291610","31.375851300000004","34.345698299999995"
"4318291903","31.376276899999997","34.341065500000006"
"4318291989","31.372711100000004","34.3559375"
"4318292989","31.3746668","34.3439697"
"5709096222","31.531667699999996","34.4983673"
"330371807","31.275643100000003","34.2584236"
"5163029521","31.3701456","34.3388093"
"5646656721","31.3394686","34.304969799999995"
"4376774736","31.3478539","34.3105778"
"4952490022","31.3144119","34.2470421"
"4952490023","31.3088684","34.253437899999994"
"4952490026","31.261139399999998","34.2895086"
"4952490027","31.272964399999996","34.2971654"
"4952490028","31.2811839","34.301893"
"4952490030","31.2865093","34.296274700000005"
"4952490031","31.2960829","34.2907519"
"4952490032","31.2992835","34.286328399999995"
"4952490033","31.307702600000002","34.2797203"
"4952490034","31.3010401","34.366846"
"4952490035","31.314577500000002","34.3615261"
"4952490036","31.3265804","34.3629655"
"4952490037","31.3359558","34.3198578"
"4952490038","31.3406581","34.333865700000004"
"4952490039","31.3684929","34.344395500000005"
"4952490040","31.3711428","34.3569307"
"4952490041","31.3735158","34.3382552"
"4952490042","31.381584399999998","34.340255799999994"
"4952490045","31.3611984","34.3434796"
"4952490050","31.399700300000003","34.3558014"
"4952490051","31.413352500000002","34.3763718"
"4952490052","31.4122521","34.3767532"
"4952490053","31.4081939","34.3885762"
"4952490054","31.404905600000003","34.38977979999999"
"4952509322","31.2660805","34.282653100000005"
"4952509421","31.308491600000004","34.23390870000001"
"4952509422","31.2768192","34.2499519"
"4952509423","31.2561197","34.28505139999999"
"4952509424","31.2538021","34.2892508"
"4952509427","31.259621799999998","34.2864651"
"4952509430","31.275122600000003","34.2970375"
"4952509431","31.2806805","34.2926619"
"4952509432","31.2944899","34.2848005"
"4952509433","31.3208769","34.3589341"
"4952509434","31.3210648","34.3375192"
"4952509435","31.3281252","34.3272946"
"4952509436","31.322207199999998","34.3306565"
"4952509438","31.35117","34.340235899999996"
"4952509441","31.345853700000003","34.319404600000006"
"4952509442","31.3384239","34.36337929999999"
"4952509443","31.3348772","34.361407299999996"
"4952509444","31.344344800000002","34.3628855"
"4952509446","31.3686619","34.3355998"
"4952509447","31.3714869","34.3394749"
"4952509449","31.379436600000005","34.349083"
"4952509451","31.386837100000005","34.3310182"
"4952509452","31.364158399999997","34.3512074"
"4952509453","31.378700899999995","34.338069700000005"
"4952509454","31.375011199999996","34.335291600000005"
"4952509458","31.3902536","34.3580669"
"4952509521","31.3107809","34.249551700000005"
"4952509524","31.2772838","34.2964939"
"4952509525","31.281381500000002","34.2996863"
"4952509526","31.324252","34.361588399999995"
"4952509527","31.3046624","34.343526399999995"
"4952509528","31.3481712","34.3449811"
"4952509529","31.343779700000002","34.3302586"
"4952509530","31.391194300000002","34.3322937"
"4952509531","31.420683299999997","34.3733845"
"4952509622","31.2639348","34.2863307"
"4952509623","31.280914799999998","34.3164629"
"4952509624","31.419013","34.381505600000004"
"4952509723","31.294150399999996","34.3111881"
"4952509724","31.281495899999996","34.3096514"
"4952509725","31.319294699999997","34.3612258"
"4952509726","31.318853100000002","34.3396799"
"4952509727","31.3315336","34.3303776"
"4952509728","31.368747499999998","34.3578398"
"4952509729","31.3840565","34.329856799999995"
"4952509821","31.3897627","34.333069200000004"
"6255765186","31.5049453","34.4940924"
"2558062628","31.506240899999998","34.4201191"
"4420158889","31.5376831","34.502548299999994"
"2386373260","31.518031300000004","34.4445494"
"5088820721","31.5320158","34.4681985"
"329170797","31.3034058","34.319751200000006"
"5722558223","31.5310903","34.481857700000006"
"5722558224","31.5312321","34.4844237"
"5722558225","31.527830100000003","34.4826223"
"2072825630","31.521570399999998","34.44739860000001"
"5380539123","31.525038399999996","34.489585600000005"
"5135249123","31.329820399999996","34.2286311"
"5135249321","31.2765515","34.258948"
"5583249821","31.352538300000003","34.2959922"
"5843485986","31.5220978","34.4487768"
"5834258985","31.494101899999997","34.415701399999996"
"4036926012","31.4052314","34.4660773"
"4036926209","31.4004364","34.4710185"
"5591150621","31.525619199999998","34.4510466"
"5765863557","31.3057455","34.2653774"
"1708740447","31.3831934","34.3541211"
"1708758958","31.383138399999996","34.3537993"
"5177522722","31.4924881","34.4500908"
"4748830421","31.5227853","34.444371200000006"
"4748830422","31.520994","34.4412506"
"3372215829","31.5118803","34.448397799999995"
"2296718244","31.503210600000003","34.464827"
"5460602221","31.5236529","34.4883528"
"5460602222","31.3448494","34.2988027"
"5460602223","31.349376399999997","34.2949912"
"5460602224","31.3342163","34.3103685"
"5460602225","31.503509","34.4742798"
"5460602226","31.513258899999997","34.4733234"
"5460602227","31.5175099","34.4744099"
"5460602228","31.504092","34.4625617"
"5460602321","31.531300199999997","34.502871899999995"
"5460602322","31.540048699999996","34.4748853"
"5460602421","31.4919841","34.477344099999996"
"5460602422","31.4736691","34.4036987"
"5460602423","31.434055400000002","34.3771699"
"5460602521","31.520077399999998","34.4351496"
"5196378621","31.520190999999997","34.456368299999994"
"4455269092","31.5185376","34.4353281"
"2296721089","31.536185999999997","34.4607858"
"5493731325","31.5174525","34.44457620000001"
"5493731326","31.510412300000002","34.4406924"
"4111982093","31.5187321","34.4644579"
"5177840225","31.538456","34.4890652"
"4112000889","31.512488800000003","34.4279288"
"5538023722","31.2964658","34.315002"
"4112001089","31.518719899999997","34.464324700000006"
"4112001090","31.514294699999997","34.4653836"
"3953398413","31.348175899999998","34.292595"
"2309508003","31.5100964","34.4824469"
"4469646789","31.5093565","34.4321932"
"4305464995","31.3665985","34.331232299999996"
"4305464996","31.373299","34.332094500000004"
"4305464997","31.374151399999995","34.332400299999996"
"4305465191","31.3796538","34.336131"
"4305466196","31.368317600000005","34.3315708"
"4305466197","31.378077899999997","34.33461629999999"
"4305466198","31.383487899999995","34.3398411"
"4305466199","31.3842489","34.3406147"
"4305468600","31.359961900000002","34.328593299999994"
"4305468601","31.361561600000005","34.329142299999994"
"4305468602","31.363086100000004","34.3296864"
"4305468603","31.364126399999996","34.3301055"
"4305468604","31.374662800000003","34.3326246"
"4305482290","31.366055","34.330909999999996"
"4305482291","31.3785816","34.3351216"
"4305482292","31.3806684","34.3370729"
"4305486792","31.365482300000004","34.3306362"
"1348900276","31.519988199999997","34.47170620000001"
"1348900277","31.519018699999997","34.4730098"
"4340824238","31.537069800000005","34.4679498"
"1589289648","31.5108293","34.427919200000005"
"5088846822","31.5319583","34.4682239"
"4319050890","31.3647792","34.330857200000004"
"4319064590","31.3706528","34.351664899999996"
"4319084089","31.377236800000002","34.334035"
"4319084189","31.377465100000002","34.32609620000001"
"4305657723","31.4172028","34.3451193"
"4305657724","31.4027911","34.33162670000001"
"4305657725","31.399748600000002","34.3227351"
"4305657726","31.4062587","34.316443"
"4305657821","31.417051500000003","34.3434216"
"4305657822","31.4113649","34.3404727"
"4305657823","31.3978809","34.3292787"
"4305657824","31.403628100000002","34.31995379999999"
"4305657825","31.419230199999998","34.332051899999996"
"4305658006","31.4008729","34.3347172"
"4305658007","31.4028501","34.32688710000001"
"4305658108","31.3966311","34.3249804"
"4305658109","31.4117472","34.328807399999995"
"4305658110","31.416786","34.32915379999999"
"4305658111","31.418713399999998","34.3318946"
"4305658194","31.4079005","34.3408935"
"4305658195","31.403159499999997","34.333402299999996"
"4305658196","31.402037300000003","34.3346425"
"4305658197","31.399229499999997","34.3286021"
"4305658311","31.407587899999996","34.3396033"
"4305658312","31.4158816","34.3280456"
"4305658641","31.4100016","34.34005629999999"
"4305658642","31.4008995","34.335719899999994"
"4305658643","31.417118100000003","34.3294864"
"4807243696","31.523918300000002","34.452234000000004"
"4305668897","31.4173834","34.3484334"
"4305668898","31.410313300000002","34.3391916"
"4305668899","31.401618900000003","34.3257205"
"4305671590","31.398197399999997","34.3241429"
"4305674990","31.407169500000002","34.3355718"
"4305674991","31.4071156","34.3351769"
"4305674992","31.4061535","34.3342798"
"4305674993","31.4048336","34.332708399999994"
"4305674994","31.4005277","34.3280778"
"4305674995","31.4137136","34.3267973"
"503991571","31.540297499999998","34.539393700000005"
"503991711","31.5315641","34.4984929"
"503991759","31.5344512","34.4940828"
"503991794","31.543066200000002","34.5311984"
"503991846","31.543117","34.46906370000001"
"503992223","31.5274963","34.5050191"
"503992424","31.535077","34.5069092"
"503992707","31.5285005","34.494248"
"4319127391","31.4139767","34.3623239"
"503992975","31.540319099999998","34.4735262"
"503993100","31.5071348","34.5069187"
"503993237","31.533856899999996","34.4942948"
"503993244","31.5404456","34.464172600000005"
"503993614","31.532042800000003","34.5087189"
"503993732","31.5402159","34.505626299999996"
"503993797","31.5334276","34.4955037"
"503995803","31.525741200000002","34.4845876"
"503996090","31.547423100000003","34.4599773"
"503996236","31.5279248","34.4836234"
"503996289","31.529281800000003","34.5092479"
"503996290","31.539981899999997","34.538908500000005"
"503996447","31.537716800000002","34.541949"
"503994384","31.525588","34.4843117"
"503994811","31.539512199999997","34.50910579999999"
"503994900","31.532302500000004","34.495275299999996"
"503994981","31.540069300000003","34.509857000000004"
"503995008","31.545298499999998","34.5190407"
"503995370","31.533691700000002","34.4995753"
"503995416","31.524721999999997","34.490427000000004"
"503996914","31.524661","34.495303899999996"
"503996936","31.523151799999997","34.4851546"
"503997170","31.5200047","34.4922821"
"503997360","31.536141399999998","34.493908700000006"
"503997462","31.5293985","34.503778600000004"
"503997534","31.5320688","34.5021016"
"503997721","31.5384701","34.479038700000004"
"503997956","31.5332789","34.4957507"
"503998143","31.5380942","34.5044033"
"503998229","31.5232348","34.4899744"
"503998243","31.530606699999996","34.4962893"
"503998372","31.5262895","34.4840937"
"503998581","31.537925","34.5045588"
"503998738","31.523527899999998","34.4985128"
"503998943","31.533657799999997","34.492287700000006"
"503999066","31.5401968","34.5027334"
"503999174","31.5315511","34.494408"
"503999356","31.537400599999998","34.5063466"
"504000247","31.531182399999995","34.494217799999994"
"504000300","31.5248223","34.489183600000004"
"504000367","31.5375178","34.4899751"
"504000557","31.5380787","34.50736929999999"
"504000616","31.537862899999997","34.5111556"
"504000630","31.5384767","34.5071229"
"504000641","31.544767200000003","34.496571"
"504000688","31.533441399999997","34.4980944"
"504000788","31.5315184","34.500243499999996"
"504000811","31.536686600000003","34.5069712"
"6330260013","31.520965000000004","34.4398625"
"6330260018","31.5115637","34.435853"
"4319159092","31.415871399999997","34.365146200000005"
"4305742091","31.403944800000005","34.332548100000004"
"4305742092","31.4025271","34.334129499999996"
"4305742093","31.4029295","34.33254960000001"
"4305742094","31.402928999999997","34.330892"
"4305742095","31.406997600000004","34.3173041"
"504001165","31.540365100000002","34.499853200000004"
"504001260","31.5319233","34.4953602"
"504001384","31.523220399999996","34.4938689"
"504001451","31.5248615","34.483981299999996"
"504001524","31.536236499999998","34.506916"
"504001556","31.5311403","34.4944768"
"504001816","31.532321600000003","34.498436"
"504002046","31.525154600000004","34.4847274"
"504002565","31.5346451","34.493741799999995"
"4305753290","31.4083863","34.341084"
"4305753291","31.409571399999997","34.3382766"
"4305753292","31.4010805","34.334979600000004"
"4305753293","31.398641100000003","34.328978"
"4305753390","31.4078512","34.3346986"
"4305753391","31.401891100000004","34.329566799999995"
"4305753990","31.4176858","34.342694099999996"
"4305753991","31.4065814","34.340714"
"4305753992","31.415436699999997","34.3274406"
"4305758189","31.4083636","34.336991600000005"
"4305758190","31.3987828","34.3289043"
"4305759289","31.4037916","34.331751399999995"
"4305759290","31.4006702","34.328275399999995"
"4305759291","31.4017317","34.3111455"
"4305759789","31.4127085","34.327901399999995"
"6330260586","31.5115907","34.451783899999995"
"6330275085","31.489237899999996","34.4009383"
"504002627","31.5421235","34.5334319"
"504002641","31.5275648","34.4840259"
"504002920","31.5368858","34.5067295"
"504002963","31.5316027","34.4976385"
"504003039","31.5335528","34.4952488"
"504003183","31.541197399999998","34.50541679999999"
"504003326","31.526004999999998","34.4839751"
"504003607","31.5401402","34.5099477"
"504003670","31.5306456","34.4998152"
"504003694","31.5448515","34.5360063"
"504003898","31.529076","34.502174600000004"
"504003906","31.5386843","34.479524700000006"
"504003937","31.5391198","34.5428591"
"504004739","31.545325899999995","34.518807200000005"
