osm_subject,amenity,ar,en,fr
https://www.openstreetmap.org/node/432050042,public_building,مجلس قروي دوما,,
https://www.openstreetmap.org/node/432050400,kindergarten,حضانة المستقبل,,
https://www.openstreetmap.org/node/2508167852,cafe,السلوادي للعصير,Selwadi for juic,
https://www.openstreetmap.org/node/432051976,public_building,اتحاد العمال,Labour Unio,
https://www.openstreetmap.org/node/432052109,public_building,مجلس قروي كفر قليل,,
https://www.openstreetmap.org/node/432052238,fire_station,اطفائية بلدية نابلس,,
https://www.openstreetmap.org/node/432052374,fuel,محطة الصداقة الحديثة للمحروقات,,
https://www.openstreetmap.org/node/432052429,townhall,قاعات جبل الشريف,,
https://www.openstreetmap.org/node/432052446,college,اكادمية القرأن الكريم,,
https://www.openstreetmap.org/node/432052547,dentist,عيادة اسنان,,
https://www.openstreetmap.org/node/432052548,school,مدرسة بنات الصخرة الاساسية,,
https://www.openstreetmap.org/node/432052667,doctors,عيادة الدكتور محمد الشوبكي,,
https://www.openstreetmap.org/node/432053275,fast_food,مطعم تشكن هت,,
https://www.openstreetmap.org/node/432053877,kindergarten,حديقة اسعاد الطفولة,Happy Child Kindergarte,
https://www.openstreetmap.org/node/432054158,pharmacy,صيدلية النور,,
https://www.openstreetmap.org/node/432054169,taxi,مكتب تكسي الصداقة,,
https://www.openstreetmap.org/node/432054557,pharmacy,صيدلية مكه,,
https://www.openstreetmap.org/node/2574574771,nursing_home,حضانة الناطور,,
https://www.openstreetmap.org/node/432055193,college,كلية الانشطة,College of Activitie,
https://www.openstreetmap.org/node/432055256,school,مدرسة ام سلمة للبنات,,
https://www.openstreetmap.org/node/432055381,place_of_worship,مسجد جديد,,
https://www.openstreetmap.org/node/432055409,public_building,جمعية قبلان الزراعية,,
https://www.openstreetmap.org/node/432055734,public_building,الريف للتأمين,Al Rif For Investmen,
https://www.openstreetmap.org/node/432055755,public_building,جمعية شيوخ الخيرية,,
https://www.openstreetmap.org/node/432056007,fuel,محطة الهايل,Al Hai,
https://www.openstreetmap.org/node/432056337,public_building,مدرسة روجيب الثانوية للبنين,,
https://www.openstreetmap.org/node/432056385,public_building,جمعية شباب سبسطية,,
https://www.openstreetmap.org/node/5305003709,driving_school,مدرسة لبنان لتعليم السواقة,,
https://www.openstreetmap.org/node/4716258490,drinking_water,عين الجوزه,,
https://www.openstreetmap.org/node/4269750470,drinking_water,,coole,
https://www.openstreetmap.org/node/4269750471,drinking_water,,coole,
https://www.openstreetmap.org/node/2274140310,fast_food,أبو رأس,Abu Ras,
https://www.openstreetmap.org/node/4442549189,fast_food,تشيلي هاوس,Chili House - Nablus,
https://www.openstreetmap.org/node/4442549792,restaurant,,Shashtari restauran,
https://www.openstreetmap.org/node/432056801,public_building,جمعية الاغاثة الطبية,Medical Relife Association,
https://www.openstreetmap.org/node/432057161,place_of_worship,مسجد الشهداء,Al Shohada Mosque,
https://www.openstreetmap.org/node/432058280,school,جابر بن حيان,,
https://www.openstreetmap.org/node/432058488,grave_yard,مقبرة يطا,,
https://www.openstreetmap.org/node/432058942,place_of_worship,مسجد محمد الصادق,,
https://www.openstreetmap.org/node/432058943,public_building,مجلس قروي عورتا,,
https://www.openstreetmap.org/node/432058981,school,مدرسة عقربا الاساسيه للبنات,,
https://www.openstreetmap.org/node/432059211,public_building,مجمع الانوار,,
https://www.openstreetmap.org/node/432059557,school,مدرسة قوصين للبنات,,
https://www.openstreetmap.org/node/432059629,school,مدرسة بنات رقعة الأساسية,,
https://www.openstreetmap.org/node/432059705,restaurant,مطعم ابو ربيع,,
https://www.openstreetmap.org/node/432059864,townhall,مجمع خدمات مجلس قروي زواتا,,
https://www.openstreetmap.org/node/432059890,public_building,مطاحن الشخشير,,
https://www.openstreetmap.org/node/432060040,taxi,موقف تكسي بيت فوريك,,
https://www.openstreetmap.org/node/432060205,public_building,وزارة الأشغال العامة,,
https://www.openstreetmap.org/node/432060446,bureau_de_change,الحسين للصرافة,,
https://www.openstreetmap.org/node/432060527,public_building,مكتبة الطالب,,
https://www.openstreetmap.org/node/432060715,townhall,ديوان ال الجعبه,,
https://www.openstreetmap.org/node/432060717,school,المدرسة الاسلاميةالثانويةللبنين,,
https://www.openstreetmap.org/node/432060754,place_of_worship,مسجد صلاح الدين,,
https://www.openstreetmap.org/node/432061417,school,مدرسة اطفال فلسطين,,
https://www.openstreetmap.org/node/432061834,place_of_worship,مسجد عمر,,
https://www.openstreetmap.org/node/432061984,police,مركز تلفيت,,
https://www.openstreetmap.org/node/432062380,public_building,مركز شبابي,,
https://www.openstreetmap.org/node/432062561,school,مدرسة قوصين الثانوية المختلطة,,
https://www.openstreetmap.org/node/432062865,dentist,عيادة اسنان,,
https://www.openstreetmap.org/node/432062986,pharmacy,صيدلية الصخرة,,
https://www.openstreetmap.org/node/432063158,pharmacy,صيدلية ساهر.,Saher Pharmacy,
https://www.openstreetmap.org/node/432063165,public_building,جمعية خليل الرحمن للشابات,Hebron Youth Association For Wome,
https://www.openstreetmap.org/node/432063364,public_building,مكتب الاتصالات,,
https://www.openstreetmap.org/node/432063402,pharmacy,سمير القادري,,
https://www.openstreetmap.org/node/432063609,fuel,محطة حواره,,
https://www.openstreetmap.org/node/432063658,public_building,مركز تدريب الخياطه,,
https://www.openstreetmap.org/node/432063934,public_building,انتاج زيوت,,
https://www.openstreetmap.org/node/432064198,public_building,جريده القدس,,
https://www.openstreetmap.org/node/432064229,public_building,جمعية قصرة الخيرية,,
https://www.openstreetmap.org/node/5179015022,restaurant,هوت بوتيتو,Hot potat,
https://www.openstreetmap.org/node/432066204,bank,البنك الاسلامي الفلسطيني,Islamic Palestinian Bank,
https://www.openstreetmap.org/node/432066422,school,مدرسة ذكور يطا,,
https://www.openstreetmap.org/node/432066721,police,بلدية عقربا,Aqraba Municipalit,
https://www.openstreetmap.org/node/432067044,place_of_worship,مسجد قديم,,
https://www.openstreetmap.org/node/432067056,townhall,ديوان آل محمد,,
https://www.openstreetmap.org/node/432067159,public_building,الاتصالات الفلسطينية,,
https://www.openstreetmap.org/node/432064696,school,مدرسة عصيرة الشمالية الاساسية للبنات,,
https://www.openstreetmap.org/node/432064821,school,مدرسة عسكر الاساسية للبنات,Askar Basic Girls Schoo,
https://www.openstreetmap.org/node/432064952,place_of_worship,مسجد الفاروق,,
https://www.openstreetmap.org/node/432065174,doctors,عيادة سبسطية,,
https://www.openstreetmap.org/node/432065448,pharmacy,النابلسي,,
https://www.openstreetmap.org/node/432065493,public_building,مستودع مشروبات غازية,,
https://www.openstreetmap.org/node/432067790,public_building,مخيطة,,
https://www.openstreetmap.org/node/432068279,school,مدرسة الامام الشافعي,,
https://www.openstreetmap.org/node/432068685,school,مدرسة ذكور بيت عوا الثانوية,,
https://www.openstreetmap.org/node/432068687,school,مدرسة العروب الاساسية انوروا,Al-Arroub Elementary School (UNRWA,
https://www.openstreetmap.org/node/432068763,public_building,وزارة الاوقاف,,
https://www.openstreetmap.org/node/432068963,public_building,منجرة احمد وادي,,
https://www.openstreetmap.org/node/432068992,kindergarten,روضة الزهراء,,
https://www.openstreetmap.org/node/432069118,pharmacy,صيدلية قصرة,,
https://www.openstreetmap.org/node/432069125,place_of_worship,مسجد الكرمة,Alkarma Mosque,
https://www.openstreetmap.org/node/432069128,public_building,المجلس القروي,,
https://www.openstreetmap.org/node/432069145,townhall,ديوان ال موسى,,
https://www.openstreetmap.org/node/432069606,school,,Al Kindi Elementary School For Boy,
https://www.openstreetmap.org/node/432069624,public_building,جمعية بورين,,
https://www.openstreetmap.org/node/432069825,school,,Al Maari Elementary School For Boy,
https://www.openstreetmap.org/node/432070036,place_of_worship,مسجد بيت دجن,,
https://www.openstreetmap.org/node/432070061,school,مدرسة خالد بن الوليد للبنين,,
https://www.openstreetmap.org/node/432070114,school,مدرسه العامريه للبنات,,
https://www.openstreetmap.org/node/432070298,school,مدرسة الريان للبنات,Al-Ryian School For Girls,
https://www.openstreetmap.org/node/4301139142,kindergarten,حضانة بيبي بلانت,Baby Plane,
https://www.openstreetmap.org/node/432070665,public_building,جمعية اصدقاء المريض,,
https://www.openstreetmap.org/node/432070935,doctors,عيادة مجدل بني فاضل,,
https://www.openstreetmap.org/node/432071234,school,مدرسة تلفيت الثانوية للبنات,,
https://www.openstreetmap.org/node/432071593,taxi,مكتب تكسي عقربة,,
https://www.openstreetmap.org/node/432071681,place_of_worship,مسجد خالد بن الوليد,,
https://www.openstreetmap.org/node/432071858,school,مدرسة جمال المصري الثانوية للبنات,,
https://www.openstreetmap.org/node/5305020345,bicycle_repair_station,,,
https://www.openstreetmap.org/node/5305022654,dentist,,,
https://www.openstreetmap.org/node/5305020582,dentist,,,
https://www.openstreetmap.org/node/5305025414,restaurant,,,
https://www.openstreetmap.org/node/5305039474,pharmacy,,,
https://www.openstreetmap.org/node/432072350,school,مدرسة قصرة الثانوية للبنات,,
https://www.openstreetmap.org/node/432072538,kindergarten,روضة عورتا,,
https://www.openstreetmap.org/node/432072942,school,مدرسة بزاريا الاساسية المختلطة,,
https://www.openstreetmap.org/node/432073185,public_building,شركة بنت الباشا,Bent Al Basha Compan,
https://www.openstreetmap.org/node/432073351,public_building,مركز النور الثقافي,,
https://www.openstreetmap.org/node/432073463,pharmacy,صيدلية سامر,,
https://www.openstreetmap.org/node/5305043314,cafe,,,
https://www.openstreetmap.org/node/432073644,dentist,العيادة المركزية لطب الاسنان,,
https://www.openstreetmap.org/node/432073723,school,مدرسة عبد المنعم السايح للبنات,,
https://www.openstreetmap.org/node/432073868,public_building,مركز الرشيد الثقافي,,
https://www.openstreetmap.org/node/432074052,school,مدرسة عادل زعيتر الاساسية للبنات,,
https://www.openstreetmap.org/node/432074177,public_building,مبنى نقابة المهندسين الجديد,Engineering Association New Building,
https://www.openstreetmap.org/node/432074229,doctors,عيادة الدكتور هلال عايد,,
https://www.openstreetmap.org/node/432074255,police,المقاطعه,,
https://www.openstreetmap.org/node/432074343,townhall,ليالي الشام للافراح,,
https://www.openstreetmap.org/node/432074381,taxi,موقف تكسي بيت ايبا,,
https://www.openstreetmap.org/node/432074510,public_building,مجلس قروي برقة,,
https://www.openstreetmap.org/node/432075105,place_of_worship,عمر ابن العاص,,
https://www.openstreetmap.org/node/5305045147,restaurant,,,
https://www.openstreetmap.org/node/4275464989,dentist,,,
https://www.openstreetmap.org/node/5611747122,kindergarten,,,
https://www.openstreetmap.org/node/432075451,townhall,ديوان ال الحجي,,
https://www.openstreetmap.org/node/432075923,place_of_worship,مسجد الشهداء,,
https://www.openstreetmap.org/node/432075961,restaurant,مطعم شرف,,
https://www.openstreetmap.org/node/432075978,public_building,جمعية الفلاح,,
https://www.openstreetmap.org/node/432076168,doctors,عيادة المستقبل,,
https://www.openstreetmap.org/node/432076276,public_building,لوفثانزا للسياحه والسفر,,
https://www.openstreetmap.org/node/432076300,doctors,عيادة طبية,,
https://www.openstreetmap.org/node/432076309,post_office,مكتب بريد الخليل,,
https://www.openstreetmap.org/node/432076348,kindergarten,روضة اطفال المحبة,,
https://www.openstreetmap.org/node/432076392,kindergarten,روضة احباب الله,,
https://www.openstreetmap.org/node/432076919,school,مدرسة الشهيد سعد صايل الاساسية للبنين,,
https://www.openstreetmap.org/node/432076933,restaurant,مطعم البيادر,,
https://www.openstreetmap.org/node/432076942,restaurant,مطعم الطيبات,,
https://www.openstreetmap.org/node/432077413,kindergarten,روضة الحنان,Al-Hanan Kindergarte,
https://www.openstreetmap.org/node/432077445,doctors,الهلال الاحمر,,
https://www.openstreetmap.org/node/432077616,place_of_worship,مسجد بلال بن رباح,,
https://www.openstreetmap.org/node/432077619,place_of_worship,المسجد الكبير,,
https://www.openstreetmap.org/node/432078508,kindergarten,روضة برقة,,
https://www.openstreetmap.org/node/432080302,place_of_worship,مسجد النور,,
https://www.openstreetmap.org/node/432080305,place_of_worship,مسجد حي الظاهرات,,
https://www.openstreetmap.org/node/432080318,place_of_worship,مسجد الصادق الامين,,
https://www.openstreetmap.org/node/432080429,kindergarten,روضة السلام,,
https://www.openstreetmap.org/node/432080472,school,مدرسة الازهار,Al-Azahar Schoo,
https://www.openstreetmap.org/node/432080906,public_building,منشار الزامن,,
https://www.openstreetmap.org/node/432081006,pharmacy,صيدلية الكندي,,
https://www.openstreetmap.org/node/432081196,public_building,جمعية الامهات,,
https://www.openstreetmap.org/node/432081263,school,مدرسة نص جبيل,,
https://www.openstreetmap.org/node/432081282,public_building,زين للتصميم,,
https://www.openstreetmap.org/node/432081304,doctors,عيادة بيت فوريك,,
https://www.openstreetmap.org/node/432078633,townhall,ديوان ال حسون,,
https://www.openstreetmap.org/node/432078657,place_of_worship,مسجد خالد بن الوليد,Khaled Bin Waleed Mosque,
https://www.openstreetmap.org/node/432078800,public_building,جمعية بزاربا النسائية,,
https://www.openstreetmap.org/node/432078905,place_of_worship,المسجد الشرقي,,
https://www.openstreetmap.org/node/432079643,public_building,جمعية بزاريا التعاونية للثروة الحيوانية,,
https://www.openstreetmap.org/node/5305052890,bank,,,
https://www.openstreetmap.org/node/5305049886,driving_school,,,
https://www.openstreetmap.org/node/5150152622,school,,,
https://www.openstreetmap.org/node/432081645,public_building,محافظة نابلس,,
https://www.openstreetmap.org/node/432082128,pharmacy,صيدلية قبلان,,
https://www.openstreetmap.org/node/432082132,school,مدرسة اليقظة,Al Yakza Schoo,
https://www.openstreetmap.org/node/432082444,townhall,ديوان ال غيث,Ghaith Family Hal,
https://www.openstreetmap.org/node/432082484,school,مدرسة ديرسامت للبنات,,
https://www.openstreetmap.org/node/432083390,pharmacy,صيدليه عرفات,,
https://www.openstreetmap.org/node/432083671,public_building,مؤسسه الحكمه الوطنية,,
https://www.openstreetmap.org/node/432083865,place_of_worship,مسجد حمزة,,
https://www.openstreetmap.org/node/432083923,school,مدرسة تلفيت الثانوية المختلطة,,
https://www.openstreetmap.org/node/432084039,place_of_worship,مسجد عمر بن الخطاب,,
https://www.openstreetmap.org/node/432084056,school,ذكور الفاروق الأساسية,Al Farook School For Boy,
https://www.openstreetmap.org/node/432084087,place_of_worship,مسجد ابو ذر الغفاري,,
https://www.openstreetmap.org/node/432084385,school,مدرسة,,
https://www.openstreetmap.org/node/432084502,place_of_worship,مسجد سعد بن ابي وقاس,,
https://www.openstreetmap.org/node/432084546,pharmacy,صيدلية فلسطين,,
https://www.openstreetmap.org/node/432084622,public_building,راديو الحرية,Al Huriya Radi,
https://www.openstreetmap.org/node/432084725,public_building,منجرة,,
https://www.openstreetmap.org/node/432084904,pharmacy,صيدلية المخفية,,
https://www.openstreetmap.org/node/432084958,public_building,عنبتاوي لصناعة الزيت,,
https://www.openstreetmap.org/node/432085317,public_building,المجلس القروي,,
https://www.openstreetmap.org/node/432085412,kindergarten,روضة الايمان,,
https://www.openstreetmap.org/node/432085615,restaurant,مطعم النجوم,Al Nujoom Resturant,
https://www.openstreetmap.org/node/432086479,fuel,مجطة برقه,,
https://www.openstreetmap.org/node/432086842,school,مدرسة دير شرف الثانويه المختلطه,,
https://www.openstreetmap.org/node/432086911,pharmacy,صيدلية الهلال,,
https://www.openstreetmap.org/node/432087057,townhall,صالة الفردوس للافراح,,
https://www.openstreetmap.org/node/432087059,public_building,عمارة الرنتيسي,,
https://www.openstreetmap.org/node/432089348,taxi,مكتب تكسي مجدولين,,
https://www.openstreetmap.org/node/432089501,taxi,مكتب تكسي الحجاوي,,
https://www.openstreetmap.org/node/432089519,doctors,عيادة صحية,,
https://www.openstreetmap.org/node/432089645,public_building,الرحمة للتأهيل,,
https://www.openstreetmap.org/node/432089908,kindergarten,روضة اجيال,,
https://www.openstreetmap.org/node/432090195,place_of_worship,مسجد تل,,
https://www.openstreetmap.org/node/432090392,dentist,عيادة أسنان محمد مسالمة,,
https://www.openstreetmap.org/node/432090420,school,مدرسة الجالود الاساسية المختلطة,,
https://www.openstreetmap.org/node/432090441,place_of_worship,مسجد الخلفاء الراشدين,,
https://www.openstreetmap.org/node/432090665,public_building,ديوان ال الاغبر,,
https://www.openstreetmap.org/node/432090681,public_building,بلدية بيت فوريك,,
https://www.openstreetmap.org/node/432090775,public_building,دهانات السلام,,
https://www.openstreetmap.org/node/432090791,place_of_worship,مسجد لوط,Loot Mosque,
https://www.openstreetmap.org/node/432087744,public_building,معرض دهانات ناشونال,,
https://www.openstreetmap.org/node/432088260,restaurant,مطعم عورتا,,
https://www.openstreetmap.org/node/432088341,public_building,لجان العمل الصحي,,
https://www.openstreetmap.org/node/432088395,public_building,مجلس قروي اللبن,,
https://www.openstreetmap.org/node/432088928,place_of_worship,مسجد الابرار,,
https://www.openstreetmap.org/node/432089229,townhall,ديوان العربي,,
https://www.openstreetmap.org/node/432090839,place_of_worship,مسجد الامام الجنيد,,
https://www.openstreetmap.org/node/432090892,place_of_worship,مسجد صلاح الدين,,
https://www.openstreetmap.org/node/432091142,school,مدرسه ابو الضبعات,Abu Aldaphat Schoo,
https://www.openstreetmap.org/node/432091403,university,جامعة بوليتكنيك فلسطين,,
https://www.openstreetmap.org/node/432091451,place_of_worship,مسجد الرباط,Al Rebat Mosque,
https://www.openstreetmap.org/node/432091581,place_of_worship,زين العابدين,,
https://www.openstreetmap.org/node/432091675,fuel,محطة التميمي,,
https://www.openstreetmap.org/node/432092238,pharmacy,الضاحية,,
https://www.openstreetmap.org/node/432092274,school,مدرسة الحنان,,
https://www.openstreetmap.org/node/432092303,public_building,جريدة القدس,,
https://www.openstreetmap.org/node/432092953,school,مدرسة بيتا الاساسية للبنات,,
https://www.openstreetmap.org/node/432093185,school,مدرسة الساوية + اللبن الثانوية للبنين,Al Sawiya & Al Lubban Secondary School For Boy,
https://www.openstreetmap.org/node/432093375,restaurant,مطعم الشام,Al Sham Resturan,
https://www.openstreetmap.org/node/432093390,public_building,نابلس مول القديم,,
https://www.openstreetmap.org/node/432093559,place_of_worship,مسجدجبل الرحمة,Jabal Al Rahma Mosque,
https://www.openstreetmap.org/node/432093623,public_building,بلدية نابلس,,
https://www.openstreetmap.org/node/432093841,place_of_worship,مسجد عبدو,,
https://www.openstreetmap.org/node/432093952,townhall,ديوان ال سماعرة,,
https://www.openstreetmap.org/node/432094064,doctors,الدكتور عبد الحافظ,,
https://www.openstreetmap.org/node/432094071,fuel,محطة بنزين تحت الانشاء,Gas station,
https://www.openstreetmap.org/node/432094145,place_of_worship,مسجد الامام احمد بن حنبل,,
https://www.openstreetmap.org/node/432094196,place_of_worship,مسجد قوصين القديم,,
https://www.openstreetmap.org/node/432094245,townhall,ديوان ال جنيد,,
https://www.openstreetmap.org/node/432094537,place_of_worship,الحج امين,,
https://www.openstreetmap.org/node/432094650,fuel,,Al-Tamimi Fuel Statio,
https://www.openstreetmap.org/node/432094964,public_building,جمعية قبلان الخيرية,,
https://www.openstreetmap.org/node/4442699692,embassy,المركز الثقافي البريطاني,British Council,
https://www.openstreetmap.org/node/432095072,pharmacy,صيدلية الأمانة,Al Amana Pharmacy,
https://www.openstreetmap.org/node/432095141,townhall,ديوان ال الرطروط,,
https://www.openstreetmap.org/node/432095327,public_building,الاتحاد العام الفلسطيني,,
https://www.openstreetmap.org/node/432095421,school,مدرسة فلسطين الاساسية,,
https://www.openstreetmap.org/node/432095659,public_building,هواش للتجاره العامه,,
https://www.openstreetmap.org/node/432095771,post_office,مركز بريد قبلان,,
https://www.openstreetmap.org/node/432096320,university,جامعة بوليتكنك فلسطين,,
https://www.openstreetmap.org/node/432096442,public_building,مقهى نت,,
https://www.openstreetmap.org/node/4275525089,restaurant,,,
https://www.openstreetmap.org/node/432096738,place_of_worship,مسجد,Mosque,
https://www.openstreetmap.org/node/432096774,school,مدرسة اودلا الاساسية المختلطة (A),,
https://www.openstreetmap.org/node/432096782,kindergarten,الطفل السعيد,,
https://www.openstreetmap.org/node/432097647,public_building,عيادة اسنان,,
https://www.openstreetmap.org/node/432098139,public_building,وزارة التعليم,,
https://www.openstreetmap.org/node/432098189,public_building,مصنع نايلون,,
https://www.openstreetmap.org/node/432098446,public_building,مجلس قروي نصف جبيل,,
https://www.openstreetmap.org/node/432098512,fuel,محطة الخطيب للمحروقات,Al Khateeb Fuel Statio,
https://www.openstreetmap.org/node/432098604,public_building,مصنع ينابيع للمياة المعدنية,,
https://www.openstreetmap.org/node/432098691,doctors,عيادة طبية,,
https://www.openstreetmap.org/node/432098741,place_of_worship,مسجد المرحوم اسماعيل,,
https://www.openstreetmap.org/node/432098887,taxi,مجمع تكسي الشمال,,
https://www.openstreetmap.org/node/432099044,bank,البنك العربي,Arab Ban,
https://www.openstreetmap.org/node/432099393,townhall,ديوان ال ياسين,,
https://www.openstreetmap.org/node/432099413,bus_station,مجمع باصات الطنيب,,
https://www.openstreetmap.org/node/432100089,place_of_worship,مسجد,Masjid,
https://www.openstreetmap.org/node/432100156,public_building,شركة ستيت للمقاولات,Stait Contracting Compan,
https://www.openstreetmap.org/node/1398340253,veterinary,,Karme Josef Veterinary Clinic,
https://www.openstreetmap.org/node/4442702190,restaurant,مطعم ورد,Ward restaurant,
https://www.openstreetmap.org/node/432100639,cafe,كوفي شوب بانوراما,,
https://www.openstreetmap.org/node/432100987,school,مدرسة انس بن مالك النموذجية,Anas Bin Malik Schoo,
https://www.openstreetmap.org/node/432101040,school,مدرسة الاوقاف,,
https://www.openstreetmap.org/node/432101044,school,مدرسة بنات بلاطة الاساسية,,
https://www.openstreetmap.org/node/432101052,public_building,الاتصالات الفلسطنية,,
https://www.openstreetmap.org/node/432101121,hospital,مستوصف قريه سالم,,
https://www.openstreetmap.org/node/432101286,public_building,جمعية حوارة الخيرية,,
https://www.openstreetmap.org/node/432101623,kindergarten,روضة بيت الطفل,Bait Al-Tifil kindergarte,
https://www.openstreetmap.org/node/6175386285,place_of_worship,,,
https://www.openstreetmap.org/node/432102229,school,مدرسه سالم ودير الحطب الاساسية,,
https://www.openstreetmap.org/node/432102403,public_building,مركز ابحاث التنوع البيئي والحيوي,,
https://www.openstreetmap.org/node/432102421,public_building,محلات الاخوة للادوات المنزلية,,
https://www.openstreetmap.org/node/432102436,public_building,عمارة الشنار,,
https://www.openstreetmap.org/node/432102534,fuel,محطه السامر للمحروقات,,
https://www.openstreetmap.org/node/432102623,place_of_worship,مسجد الشهيد,,
https://www.openstreetmap.org/node/432103178,kindergarten,روضة بلاطة البلد,,
https://www.openstreetmap.org/node/432103590,public_building,محلات فاملي سنتر,Family Centers Shop,
https://www.openstreetmap.org/node/432103643,public_building,ديوان ال طبيلة,,
https://www.openstreetmap.org/node/432103826,police,مركز شرطة,,
https://www.openstreetmap.org/node/432104702,school,مدرسة عزموط للبنين,,
https://www.openstreetmap.org/node/432104903,restaurant,مطعم هولي لاند,Holy Land Sun Restauran,
https://www.openstreetmap.org/node/432104952,public_building,بلدية سبسطية,,
https://www.openstreetmap.org/node/432105163,place_of_worship,مسجد عينابوس,,
https://www.openstreetmap.org/node/432105565,school,مدرسة ذكور الظاهرية,Al Dahria School For Boys,
https://www.openstreetmap.org/node/432105568,public_building,الشمال للتأمين,,
https://www.openstreetmap.org/node/432105745,townhall,ديوان ال علاونه,,
https://www.openstreetmap.org/node/432105772,place_of_worship,مسجد,,
https://www.openstreetmap.org/node/432105815,restaurant,مطعم الساوية,,
https://www.openstreetmap.org/node/432105825,public_building,دائره المياه,,
https://www.openstreetmap.org/node/432105856,school,مدرسة الزعتري,,
https://www.openstreetmap.org/node/432105924,car_rental,عدلي لتأجير لسيارات,,
https://www.openstreetmap.org/node/432106366,school,مدرسة الديجاني,,
https://www.openstreetmap.org/node/432106948,place_of_worship,مسجد عالية,Alia mosque,
https://www.openstreetmap.org/node/432107244,place_of_worship,مسجد التقوى,Al Takwa Mosque,
https://www.openstreetmap.org/node/432107285,townhall,ديوان المناصرة,Al Mansara Hall,
https://www.openstreetmap.org/node/432107368,kindergarten,روضة زهرة المدائن,,
https://www.openstreetmap.org/node/432107404,public_building,مجلس قروي عينابوس,,
https://www.openstreetmap.org/node/432108022,school,مدرسة عورتا الثانوية المختلطة,,
https://www.openstreetmap.org/node/432108684,kindergarten,روضة وحضانة المنار,,
https://www.openstreetmap.org/node/432108712,kindergarten,روضة البراعم,,
https://www.openstreetmap.org/node/432108736,school,مدرسة بورين الثانوية للبنين,Bourin Secondary School For Boy,
https://www.openstreetmap.org/node/432109164,restaurant,مطعم الباشا,,
https://www.openstreetmap.org/node/432109254,bank,بنك فلسطين,Bank of Palestine,
https://www.openstreetmap.org/node/4275553520,cafe,,,
https://www.openstreetmap.org/node/432109599,place_of_worship,مسجد الفتح المبين,,
https://www.openstreetmap.org/node/432109772,place_of_worship,مسجد معاذ بن جبل,,
https://www.openstreetmap.org/node/432109789,restaurant,المطعم الإيطالي الفاشل,Italian Restauran,
https://www.openstreetmap.org/node/432109825,school,مدرسة بيت فوريك للذكور,,
https://www.openstreetmap.org/node/432109962,school,مدرسة الحاج معزوز المصري الثانوية للبنات,,
https://www.openstreetmap.org/node/432110244,doctors,الدكتور جمال ابو حجلة,,
https://www.openstreetmap.org/node/432110502,fuel,محطة حسونه للمحروقات,,
https://www.openstreetmap.org/node/432110503,public_building,برنامج الانمائي الالماني,,
https://www.openstreetmap.org/node/432110554,public_building,دار القرأن الكريم,,
https://www.openstreetmap.org/node/432110637,school,مدرسة بنات رفيديا,,
https://www.openstreetmap.org/node/432110641,public_building,ترست للتأمين,,
https://www.openstreetmap.org/node/432110643,kindergarten,روضة احباب سلطان,,
https://www.openstreetmap.org/node/432110954,school,مدرسة بنات جوريش,,
https://www.openstreetmap.org/node/432111022,school,مدرسة بيت امر للبنين,Beit Ommar School For Boy,
https://www.openstreetmap.org/node/432111127,school,مدرسة مجدل بني فاضل الثانوية للبنات,,
https://www.openstreetmap.org/node/432111415,place_of_worship,مسجد الصحابة,,
https://www.openstreetmap.org/node/432111902,public_building,مصنع طوب,,
https://www.openstreetmap.org/node/432112021,place_of_worship,المسجد القديم,,
https://www.openstreetmap.org/node/432112053,public_building,منشار حجر,,
https://www.openstreetmap.org/node/432112064,place_of_worship,ارسالية المحبة,,
https://www.openstreetmap.org/node/432112319,fuel,شركة التاية للمحروقات,,
https://www.openstreetmap.org/node/432113469,pharmacy,صيدلية الامل,,
https://www.openstreetmap.org/node/432114014,public_building,عيادة طب الاسنان,,
https://www.openstreetmap.org/node/432114106,doctors,مركز ابن سينا ( الاغاثه ),,
https://www.openstreetmap.org/node/432114610,pharmacy,صيدلية جماعين,,
https://www.openstreetmap.org/node/432114690,public_building,نابلس مول,,
https://www.openstreetmap.org/node/432114872,restaurant,مطعم المنار,,
https://www.openstreetmap.org/node/432114878,school,مدرسة مؤتة للبنات,Mo'ta School For Girls,
https://www.openstreetmap.org/node/432115123,pharmacy,صيدلية اسامة,,
https://www.openstreetmap.org/node/432115227,kindergarten,روضة زهور تلفيت,,
https://www.openstreetmap.org/node/432115302,pharmacy,صيدلية لبنى,Lubna Pharmacy,
https://www.openstreetmap.org/node/432115303,school,مدرسة قريوت الثانوية المختلطة,,
https://www.openstreetmap.org/node/432115367,cafe,فوانيس كافيه,,
https://www.openstreetmap.org/node/432115608,public_building,الاتحاد الوطني لمؤسسات المجتمع المدني,,
https://www.openstreetmap.org/node/432115717,townhall,ديوان ال يامين,,
https://www.openstreetmap.org/node/432115830,place_of_worship,مسجد الساويه الكبير,,
https://www.openstreetmap.org/node/432115979,place_of_worship,مسجد ابو بكر,,
https://www.openstreetmap.org/node/432116237,public_building,شركة تل سيركل,,
https://www.openstreetmap.org/node/432116243,place_of_worship,مسجد الفوار الكبير,Al-Fawwar Al-Kabeer Mosque,
https://www.openstreetmap.org/node/432116286,school,مدرسة بيت دجن الثانوية للبنين,,
https://www.openstreetmap.org/node/432116499,school,مدرسة السعير الثانوية للذكور,,
https://www.openstreetmap.org/node/432116978,university,جامعه القدس المفتوحه,,
